Gender,Age,Height,Weight,Physical exercise,BMR,Calories,Fat,SaturatedFat,Cholesterol,Sodium,Carbs,Fiber,Sugar,Protein
1,75,150.63,84.87,3,1395.0,2597.07,71.46,21.36,195.78,1905.66,362.98,29.1,33.9,84.11
0,45,183.22,97.76,0,1899.35,2360.11,65.37,19.69,225.38,1826.27,348.12,25.7,37.53,79.01
1,71,193.8,118.49,4,1825.91,3373.27,94.05,28.01,188.89,1983.92,502.78,29.96,40.47,117.4
0,40,180.03,60.13,1,1416.01,1854.93,51.45,15.44,265.16,1852.41,297.24,28.14,37.05,48.4
1,20,175.31,81.6,4,1691.85,3076.17,85.75,25.7,181.61,2003.72,508.12,28.04,41.93,65.34
0,55,205.89,81.97,4,1711.34,3138.6,87.25,26.05,242.35,1962.74,505.01,26.38,34.25,77.91
0,33,177.77,52.9,2,1384.16,1997.94,55.46,16.63,265.58,1866.54,326.87,29.11,36.78,43.7
0,27,183.7,82.26,0,1773.2,2265.1,62.85,18.87,203.97,1821.45,354.93,29.07,40.27,65.83
1,60,193.04,92.71,2,1686.49,2450.61,68.34,20.43,190.15,1889.48,375.96,27.24,33.94,91.85
0,61,170.78,106.49,3,1860.36,3320.53,92.19,27.67,237.95,1905.74,522.62,25.42,39.34,106.4
0,18,183.62,73.5,3,1734.71,3003.18,83.42,24.98,258.77,2076.39,503.65,29.17,46.04,58.99
0,61,190.08,20.59,3,1325.29,2376.27,66.05,19.95,219.91,1827.38,411.63,27.78,37.9,43.48
1,49,177.06,69.69,1,1417.6,1921.06,53.44,16.07,171.54,1852.09,297.27,27.69,36.89,66.37
1,10,142.96,41.27,4,1110.74,2302.91,63.87,19.15,186.04,1871.86,407.5,28.62,37.02,34.45
0,20,153.85,90.44,4,1726.22,3281.47,91.33,27.39,204.8,1891.2,524.01,26.28,42.71,72.04
1,69,182.73,105.57,0,1711.49,2243.26,62.73,18.86,190.98,1778.11,321.5,28.14,39.98,105.35
0,52,159.16,70.86,1,1448.57,1926.25,53.54,16.0,234.86,1820.48,295.86,27.48,33.59,70.78
1,61,155.5,74.82,3,1386.61,2462.43,68.8,20.66,170.74,2024.15,421.55,28.52,31.62,74.18
1,24,153.34,75.02,3,1528.26,2825.86,78.28,23.58,209.59,1841.71,483.9,29.14,37.14,60.21
1,65,214.47,87.02,2,1645.72,2452.22,68.19,20.41,182.34,1949.22,369.18,25.65,34.26,87.11
1,45,178.01,91.56,0,1659.18,2221.64,61.95,18.59,181.02,1916.6,335.46,28.74,34.89,73.8
0,31,158.43,110.34,1,1928.24,2629.38,72.64,21.89,220.23,1924.88,403.75,24.16,43.84,87.61
1,59,173.75,89.47,3,1597.92,3003.03,83.33,25.06,185.01,2028.74,477.09,28.31,35.34,89.44
0,59,201.67,93.33,2,1796.53,2549.33,70.99,21.25,247.83,1866.81,388.06,25.13,33.91,92.12
1,20,160.64,70.02,2,1434.33,2059.83,57.55,17.22,197.5,1956.45,340.1,29.51,38.12,56.04
1,75,190.11,94.79,0,1670.95,2187.98,61.17,18.34,209.13,1920.77,316.88,28.9,39.76,94.53
1,73,180.8,94.45,1,1599.76,2384.77,66.24,19.85,207.01,1889.4,350.88,30.86,38.69,94.28
0,76,181.11,56.45,4,1358.44,2449.83,67.93,20.3,249.02,1893.64,372.78,29.06,35.45,55.91
0,34,187.12,113.35,2,2059.93,2799.5,77.54,23.24,232.68,1926.72,441.82,24.49,43.45,91.54
0,76,171.73,93.67,4,1600.32,3065.9,84.97,25.44,241.88,1901.11,453.09,27.77,37.55,92.63
0,10,163.9,108.73,4,1961.38,3586.92,99.25,29.82,263.72,1880.1,590.23,28.27,43.32,86.95
0,29,166.02,81.49,4,1688.75,3032.65,84.33,25.36,239.85,1866.13,502.78,26.29,41.15,65.24
0,67,148.1,69.28,2,1230.97,1853.17,51.38,15.35,203.26,1993.15,261.71,29.2,30.52,68.94
1,50,159.34,80.34,4,1478.89,2754.07,76.87,23.01,160.16,1951.06,467.97,29.1,34.48,75.7
0,79,179.96,113.44,2,1808.58,2701.56,75.08,22.41,233.82,1813.19,392.74,26.77,39.43,112.24
0,27,141.16,53.33,1,1192.94,1707.8,47.39,14.31,223.99,1811.79,276.46,29.71,37.26,43.28
0,20,187.34,65.25,1,1547.45,2093.33,58.33,17.43,243.83,1947.48,332.57,29.19,42.5,53.27
1,66,182.3,44.34,2,1184.28,1800.48,50.13,15.06,177.79,1832.16,287.76,28.96,38.59,43.84
0,34,177.09,132.24,4,2105.39,3752.34,103.43,31.28,243.19,2023.78,601.84,27.33,42.5,95.11
1,33,177.9,107.13,0,1956.45,2367.93,65.92,19.82,181.38,1816.36,360.92,25.93,40.14,87.14
0,23,155.86,81.1,1,1620.23,2324.31,64.75,19.39,199.67,1775.26,377.57,28.26,42.36,65.37
0,44,152.1,48.39,2,1198.09,1781.98,49.75,14.88,198.11,1996.24,292.95,27.33,34.74,38.95
0,54,173.13,78.78,2,1572.65,2333.11,64.77,19.53,228.83,2016.4,365.47,29.45,39.23,77.15
1,59,168.87,110.17,4,1729.42,3302.27,91.04,27.42,184.7,1994.95,540.18,29.11,38.5,110.03
1,61,181.64,58.49,1,1303.57,1748.95,48.49,14.61,183.39,1847.29,272.52,29.77,33.61,56.86
0,63,169.84,67.1,2,1393.53,2028.17,56.33,16.86,231.69,1948.23,308.3,27.28,37.98,66.84
1,60,162.54,82.2,1,1488.03,2017.43,55.99,16.85,166.17,1975.59,297.22,28.23,36.06,77.72
0,64,144.49,94.77,4,1651.89,3105.08,85.96,25.84,203.21,1872.52,480.36,28.24,33.9,94.68
1,65,187.99,100.8,4,1766.73,3254.88,90.35,27.06,181.7,1860.04,520.43,28.71,38.1,99.82
0,12,184.38,107.49,4,2083.45,3774.81,104.9,31.45,264.63,1923.16,623.86,28.71,41.67,86.87
1,67,176.58,68.16,0,1332.38,1738.05,48.4,14.5,156.44,1866.84,250.24,29.92,36.01,68.66
0,67,161.68,73.84,0,1484.89,1902.67,53.02,15.84,242.51,1925.99,265.03,29.45,36.01,73.15
1,47,208.38,119.13,4,2017.29,3634.06,101.16,30.22,179.04,1983.32,589.93,28.64,36.4,102.68
1,35,161.06,67.75,1,1377.33,1881.88,52.21,15.7,164.78,1870.21,295.85,26.77,38.15,54.41
1,73,174.22,114.13,4,1693.67,3166.53,88.41,26.5,198.62,1938.17,468.87,29.65,40.51,114.21
1,39,187.78,88.7,4,1739.03,3310.8,92.34,27.68,175.31,1960.03,532.11,26.5,38.32,70.84
0,58,204.8,88.32,4,1766.74,3385.47,94.26,28.28,247.62,2008.6,545.3,23.46,32.44,88.15
1,70,165.84,81.49,3,1426.37,2420.88,67.05,20.05,182.21,2044.11,371.37,29.13,35.39,77.98
1,58,166.75,54.36,1,1183.88,1677.95,46.42,13.98,194.64,1968.05,257.35,28.04,36.68,52.95
1,69,166.17,81.34,2,1407.59,2221.38,61.55,18.6,181.38,2034.9,339.65,29.89,36.03,77.82
0,78,109.58,83.64,4,1430.73,2684.88,73.76,22.31,203.31,1905.84,373.25,28.21,38.03,83.29
1,65,168.95,98.33,2,1664.17,2434.75,67.56,20.36,189.73,1892.12,362.84,27.83,38.99,98.08
0,22,173.8,53.1,2,1374.64,2065.97,57.14,17.05,242.06,1987.16,336.99,28.61,42.76,43.98
0,78,171.4,138.39,4,1800.26,3270.14,90.57,27.3,242.99,1913.22,465.56,27.63,39.89,118.38
0,44,160.62,91.98,0,1671.43,2129.34,58.75,17.62,231.56,1877.63,319.18,27.78,36.01,73.74
0,44,165.06,39.89,1,1224.49,1677.08,47.28,14.23,214.58,1834.11,281.94,26.31,38.75,34.9
0,55,143.58,61.22,0,1180.35,1628.89,45.07,13.53,225.19,1794.29,237.51,28.66,32.87,56.04
0,12,162.21,56.76,0,1420.73,1824.25,50.45,15.15,254.21,1878.63,293.89,31.84,44.04,45.55
0,75,175.3,119.75,2,1828.63,2882.95,79.94,23.99,240.78,1897.7,408.59,25.95,39.6,118.29
1,33,180.67,117.59,3,2011.33,3600.57,99.87,30.1,188.25,1936.42,590.3,24.34,40.0,94.28
1,32,170.66,131.35,0,1966.37,2423.15,67.13,20.16,170.13,1950.78,371.03,25.56,42.2,94.71
0,75,144.8,29.78,3,986.06,1859.58,51.57,15.63,182.19,1767.82,294.84,28.68,39.23,42.8
1,37,159.79,85.02,1,1566.89,2228.22,61.66,18.58,159.8,1924.81,355.42,25.23,39.65,68.96
0,58,196.98,114.27,1,1983.14,2767.79,77.04,23.09,235.95,1755.25,397.74,26.36,39.47,113.87
0,54,170.88,72.99,2,1512.8,2082.16,57.95,17.41,243.3,1940.81,314.65,27.36,38.09,71.96
0,45,192.06,87.97,3,1772.31,3256.53,90.9,27.16,237.23,1913.65,520.48,25.88,36.19,70.75
0,20,183.51,33.54,3,1377.17,2577.61,72.01,21.76,230.73,1887.09,446.47,28.58,43.71,34.57
0,43,193.43,65.35,4,1526.41,2811.8,77.82,23.33,251.1,1909.68,480.03,25.99,37.65,53.35
0,34,186.3,111.5,3,2056.22,3699.77,102.92,30.82,232.19,1965.3,608.88,24.94,43.9,88.13
0,68,155.41,88.19,3,1525.64,2953.58,81.72,24.42,236.34,2021.38,417.51,27.45,31.45,88.33
1,62,193.79,81.23,0,1596.86,2091.19,58.14,17.53,166.05,1911.46,303.57,30.22,34.47,77.13
0,43,184.18,84.06,0,1730.2,2167.95,60.03,18.04,222.43,1844.0,329.51,28.87,37.67,68.04
0,38,183.77,114.74,1,2063.36,2787.55,77.26,23.11,230.83,1876.42,428.72,24.82,40.63,92.0
1,51,175.1,34.3,2,1170.65,1734.52,48.8,14.63,168.67,1787.41,302.79,27.68,39.5,39.72
1,74,158.2,55.53,1,1115.63,1521.87,42.43,12.86,203.97,1926.35,232.95,30.12,36.25,55.41
1,37,154.8,113.33,4,1865.72,3452.32,96.14,28.62,183.67,1930.44,575.63,28.05,38.37,91.02
1,27,184.54,77.26,2,1682.63,2461.15,68.41,20.54,187.71,1859.5,399.99,28.86,38.99,61.99
0,28,165.51,104.09,4,1923.73,3613.3,99.69,29.9,241.16,1823.95,587.42,27.47,40.79,83.14
1,28,182.97,42.25,1,1263.31,1741.95,48.51,14.57,167.93,1858.14,296.55,27.84,37.21,34.14
0,76,143.11,111.93,3,1679.12,3098.03,86.14,25.91,201.78,1835.07,420.52,25.96,42.09,111.0
1,46,150.21,49.31,4,1110.66,2365.82,65.78,19.77,202.27,1987.79,406.8,26.1,34.73,40.58
0,63,170.49,27.12,4,1205.71,2397.59,66.25,20.05,201.45,1848.83,400.48,26.37,38.4,42.64
1,38,158.32,64.88,3,1321.71,2378.85,65.73,19.8,164.9,1912.99,420.19,26.44,36.29,53.41
1,12,160.98,38.77,1,1204.23,1684.92,47.6,14.31,191.6,1870.14,286.85,29.84,40.22,34.17
0,51,183.83,90.07,3,1759.45,3127.58,87.2,26.12,220.15,1893.77,489.23,29.33,33.41,89.89
1,51,191.7,82.24,0,1644.4,2095.9,58.3,17.52,170.08,1767.6,314.89,28.86,34.82,76.29
0,60,153.27,63.44,4,1298.62,2527.08,70.07,21.16,199.85,2035.61,419.63,26.96,33.45,63.74
1,62,159.84,104.26,1,1652.7,2350.54,65.01,19.5,189.84,1982.65,329.23,27.22,35.79,102.01
0,65,158.46,116.81,0,1717.49,2264.38,62.92,18.96,227.55,1942.21,290.28,25.56,36.18,117.37
1,43,178.19,86.55,0,1621.81,2144.47,59.65,17.86,172.67,1912.04,326.27,28.93,37.49,69.31
0,42,195.17,59.81,1,1486.84,1932.41,54.14,16.26,250.58,1835.35,311.67,27.68,38.38,48.49
0,65,150.21,123.99,1,1712.4,2693.23,74.79,22.6,195.16,1918.94,351.34,24.46,37.46,119.05
0,26,192.08,66.76,1,1571.92,2117.85,59.03,17.68,263.12,1878.62,335.48,28.25,41.42,53.69
1,21,171.3,97.09,2,1885.64,2528.93,70.1,21.07,200.71,1867.69,393.41,26.84,39.97,77.63
0,69,143.0,89.5,4,1532.58,2949.79,81.71,24.38,196.57,1873.87,418.74,28.17,36.99,89.71
0,41,179.64,64.1,2,1402.36,2062.57,57.17,17.21,265.43,1916.85,331.62,27.05,38.24,53.08
0,11,162.16,83.83,4,1680.12,3078.35,85.67,25.74,256.52,1881.51,505.38,25.24,42.68,67.72
1,48,182.66,62.55,3,1365.12,2423.23,67.64,20.19,182.43,1911.86,437.64,27.1,34.76,51.37
0,41,197.97,103.04,0,2032.22,2455.94,68.15,20.51,211.54,1762.21,363.84,23.7,40.13,83.26
0,53,162.17,91.82,4,1688.83,3201.13,88.8,26.58,253.17,1939.39,504.88,28.05,33.46,91.94
0,74,149.59,131.13,3,1700.55,3119.16,86.55,25.94,205.4,1922.9,423.93,24.76,37.74,118.44
1,32,186.32,83.83,2,1717.22,2404.57,66.79,20.06,182.76,1874.64,390.04,28.0,37.93,67.91
0,47,189.24,59.13,4,1496.19,2754.05,76.45,22.93,243.02,1861.0,479.24,26.77,34.4,48.81
1,68,179.41,119.95,4,1765.76,3157.36,87.64,26.22,156.52,1945.54,477.37,28.79,39.24,119.08
1,49,154.07,110.08,2,1739.84,2449.1,67.79,20.46,186.16,1938.67,364.82,25.19,37.86,106.72
0,18,163.59,111.82,3,1952.93,3544.31,98.41,29.49,252.61,1954.77,580.32,25.85,45.84,89.16
0,11,179.19,56.78,0,1448.38,1869.42,51.79,15.55,246.49,1915.25,298.4,32.22,40.23,45.59
1,12,179.77,73.52,4,1633.26,2944.49,81.83,24.61,193.39,1899.1,500.56,30.31,41.14,58.9
1,37,142.93,54.39,0,1101.24,1475.08,40.87,12.32,192.85,1894.96,238.36,29.02,35.24,43.39
1,36,181.91,55.29,3,1313.08,2472.14,68.6,20.57,203.83,1925.5,423.5,27.55,35.22,45.07
0,62,189.73,107.24,4,1917.84,3512.16,97.38,29.21,241.8,1851.33,574.71,26.4,38.45,106.61
0,27,162.86,67.0,0,1452.09,1915.82,53.11,16.0,235.38,1828.51,296.58,30.34,40.71,53.78
0,28,173.04,77.18,0,1696.75,2217.45,61.57,18.55,216.26,1873.52,350.54,29.72,41.56,62.05
1,21,192.02,62.78,2,1529.73,2157.16,59.95,17.99,186.82,1882.29,341.11,29.1,39.05,50.24
1,34,141.4,97.77,0,1810.19,2209.08,60.8,18.22,185.47,1813.33,340.22,26.33,37.97,78.9
1,48,173.4,61.15,1,1335.14,1853.45,51.44,15.46,173.63,1926.66,290.81,28.02,36.06,49.7
1,41,119.74,106.33,0,1698.38,2110.94,58.44,17.49,177.41,1922.88,310.38,26.23,38.56,86.13
1,59,205.8,57.89,3,1376.59,2418.46,67.58,20.14,192.64,1823.51,433.96,26.98,33.5,56.47
0,61,150.3,63.81,4,1207.19,2499.59,69.31,20.91,193.57,2011.77,414.94,26.86,33.03,64.72
0,44,163.5,68.58,2,1432.19,2025.28,56.58,16.95,242.83,1880.74,329.61,25.88,37.75,55.2
0,10,177.08,122.67,4,2130.3,3737.69,103.37,31.22,263.2,2016.48,606.68,28.39,41.94,94.96
1,68,142.59,113.06,4,1564.7,3053.67,84.84,25.36,158.53,1785.72,438.24,30.21,42.69,112.46
1,73,195.51,99.35,4,1760.62,3290.71,91.43,27.33,205.82,1902.14,496.77,28.46,40.04,98.45
0,20,179.12,106.83,3,2044.52,3622.51,100.77,30.27,233.85,1884.1,591.3,25.29,41.09,86.01
1,24,166.49,71.05,4,1476.09,2834.23,78.62,23.69,203.81,1876.76,489.18,28.46,39.11,56.87
1,62,166.2,73.34,0,1394.98,1801.36,50.1,14.99,165.18,1907.78,261.16,28.92,33.57,72.65
0,20,142.1,53.07,2,1188.62,1836.58,51.09,15.29,204.71,1861.91,301.72,29.19,39.58,43.48
0,34,177.78,62.62,2,1408.5,2083.63,57.75,17.38,265.25,1877.33,334.43,28.61,36.87,49.7
1,57,138.51,68.61,1,1186.24,1662.43,46.44,13.89,181.4,1929.21,242.49,28.82,34.3,69.02
0,26,159.78,79.52,0,1651.27,2206.51,61.57,18.4,214.74,1834.81,342.96,30.2,42.14,64.03
0,80,155.84,93.87,4,1594.08,3048.75,84.39,25.25,243.5,1794.1,436.53,28.06,37.56,93.07
1,67,166.08,60.34,3,1259.08,2032.14,56.32,16.83,157.68,1979.13,335.77,28.97,35.99,56.81
0,20,181.88,89.04,1,1822.68,2468.47,68.63,20.56,223.74,1976.21,412.49,27.65,40.59,70.79
0,47,166.86,85.12,1,1615.0,2144.26,59.36,17.81,231.43,1870.45,323.75,25.24,36.84,69.48
0,71,158.3,94.69,2,1614.04,2402.59,66.86,20.08,239.45,1932.27,352.81,27.91,36.03,94.83
1,18,198.46,106.75,3,2007.98,3610.15,100.56,30.2,181.99,1787.18,591.81,26.41,38.45,85.81
1,24,172.73,115.35,4,1949.35,3625.33,100.59,30.26,209.2,1855.97,595.55,28.56,41.92,91.83
1,50,185.45,82.73,3,1633.52,2923.39,81.33,24.38,190.65,1839.78,477.89,28.07,36.08,80.06
1,38,187.95,73.72,2,1637.38,2358.82,65.74,19.77,182.93,1866.93,375.23,27.75,38.63,59.37
1,48,177.09,85.63,3,1610.12,2916.64,81.23,24.29,181.34,1891.44,474.08,28.82,38.17,70.13
0,27,184.22,93.09,2,1858.77,2595.61,72.24,21.71,241.52,1808.94,425.57,27.47,39.16,73.72
1,18,157.47,138.3,0,1949.92,2380.29,65.51,19.75,175.5,1920.12,351.96,25.16,38.79,94.56
0,25,158.82,95.75,1,1826.45,2538.44,70.16,21.17,225.07,1753.27,398.1,25.7,42.78,76.8
1,48,165.64,48.02,3,1195.17,2241.96,62.31,18.64,191.18,1927.04,399.91,26.4,37.48,39.98
1,30,172.53,98.11,0,1902.1,2306.69,64.29,19.27,190.89,1880.34,362.85,26.3,39.33,78.85
1,50,202.41,100.22,4,1907.68,3429.96,95.58,28.61,190.45,1863.7,556.77,26.19,35.89,95.59
0,41,159.62,87.96,3,1657.85,3111.88,86.75,25.94,239.17,1932.57,495.69,25.26,39.27,70.34
1,79,171.47,86.3,2,1453.56,2260.04,62.85,18.99,219.26,1856.9,339.15,27.82,38.12,85.17
0,48,184.97,99.58,4,1927.29,3432.04,95.47,28.68,243.13,1852.66,543.76,26.86,34.66,82.46
0,14,150.28,95.13,1,1822.89,2505.79,69.2,20.86,219.2,1877.25,391.69,25.66,42.76,76.81
1,23,167.59,84.27,4,1644.74,3069.8,85.63,25.69,196.8,1847.46,504.03,24.87,39.23,67.93
1,38,188.04,133.22,1,2081.23,2771.02,77.1,23.09,170.1,1995.07,418.33,25.12,42.95,94.75
0,55,180.89,88.09,1,1686.81,2259.78,62.58,18.82,239.36,1888.54,340.88,27.62,34.99,88.05
1,31,153.25,75.9,0,1492.78,2175.17,60.22,18.11,192.86,1917.08,331.74,29.21,35.5,61.08
0,66,178.64,106.91,4,1826.71,3314.89,91.43,27.55,243.69,1851.02,507.48,27.74,39.19,106.6
1,63,175.75,81.04,3,1493.85,2684.03,74.78,22.39,186.45,2093.17,440.29,31.39,38.36,78.42
0,62,159.33,38.69,0,1129.94,1474.52,41.09,12.27,196.84,1829.02,226.37,29.45,36.45,42.77
1,14,180.33,89.12,4,1777.86,3274.75,91.13,27.32,193.01,1921.68,530.09,28.38,39.28,70.88
0,52,207.53,75.61,4,1675.6,2847.9,79.08,23.63,245.43,1916.91,494.38,26.62,35.53,73.42
0,35,150.75,121.64,1,1946.93,2805.88,77.54,23.39,206.56,1964.69,410.16,24.69,40.96,94.69
0,21,182.1,73.27,1,1696.06,2188.01,60.55,18.27,256.64,1956.46,353.14,28.69,44.09,58.97
1,78,175.43,115.8,0,1665.5,2292.28,63.93,19.18,194.62,1893.92,308.96,28.17,39.5,116.55
0,22,184.09,60.67,1,1484.9,2028.57,56.33,16.84,258.57,1928.07,326.18,28.44,42.03,48.27
0,34,189.45,91.68,2,1850.21,2566.29,71.34,21.45,228.58,1928.11,417.89,26.77,38.88,73.48
1,50,162.42,62.85,4,1327.52,2522.69,70.25,21.12,160.62,1930.72,446.29,26.61,35.8,54.88
1,51,156.39,68.3,3,1349.59,2356.27,65.67,19.65,170.91,1926.6,422.52,27.46,33.54,68.63
1,35,161.62,96.6,4,1844.66,3331.61,92.61,27.68,181.55,1805.03,548.48,27.93,41.62,77.09
1,70,166.96,49.56,2,1155.8,1755.83,48.92,14.67,208.75,1935.54,275.76,27.09,35.58,46.61
1,80,190.17,71.73,0,1392.59,1701.15,46.84,14.27,194.38,1777.85,250.98,27.84,37.06,72.04
1,41,167.01,51.99,2,1215.62,1872.71,52.19,15.58,179.32,1923.3,314.12,24.85,38.0,43.54
1,60,188.5,89.03,0,1644.18,2184.46,61.09,18.32,181.27,1872.48,321.39,27.28,33.45,89.02
1,64,161.7,93.31,0,1565.57,1986.11,54.98,16.51,185.92,2004.83,283.39,30.0,36.46,92.39
0,69,188.94,58.45,4,1438.55,2496.2,69.02,20.72,253.75,1876.33,389.68,29.13,35.15,56.84
1,36,142.18,81.73,1,1534.28,2217.14,61.53,18.43,175.96,1783.56,353.34,27.73,37.3,65.51
1,35,205.25,78.42,0,1667.82,2258.22,62.74,18.84,177.19,1808.05,358.12,30.22,40.46,62.7
1,53,188.82,97.62,2,1829.86,2548.57,70.99,21.3,197.3,1773.9,383.78,26.47,35.81,97.37
0,31,153.33,109.23,1,1908.51,2527.38,70.15,21.13,205.17,1883.75,393.67,23.9,42.94,87.52
1,20,143.7,78.26,0,1555.72,2206.45,60.88,18.27,196.24,1976.51,331.05,30.96,34.27,62.86
1,35,184.57,60.34,0,1417.47,1755.13,49.14,14.59,184.44,1812.99,291.7,29.88,34.49,48.33
0,67,161.74,76.83,0,1505.02,1930.99,53.65,16.07,242.74,1944.07,270.96,29.63,36.11,76.99
1,41,210.91,64.71,3,1454.81,2616.79,72.98,21.6,196.72,1875.23,460.72,26.6,38.93,53.27
1,13,177.28,83.63,1,1684.32,2453.44,68.19,20.45,191.19,1923.9,397.26,28.2,39.75,67.67
1,30,166.3,110.22,4,1882.72,3512.94,97.17,29.17,196.34,1951.29,585.23,29.24,42.61,87.47
1,15,160.3,49.47,3,1306.84,2471.82,68.26,20.54,211.91,1926.04,443.71,29.6,37.72,38.93
0,14,156.65,130.96,4,2013.62,3657.83,101.18,30.55,253.61,2014.96,595.73,28.25,42.17,94.79
1,76,215.9,73.56,1,1459.99,1979.53,55.03,16.42,188.92,1817.71,294.1,26.95,37.59,73.08
1,50,197.54,82.78,0,1657.44,2123.89,59.16,17.72,157.22,1730.14,320.67,28.32,38.1,79.99
0,64,207.25,75.02,4,1659.15,2811.89,78.14,23.41,254.25,1975.71,485.19,27.34,37.96,74.4
1,72,173.94,55.67,0,1222.08,1587.79,44.12,13.29,209.52,1891.82,247.07,28.7,38.21,55.53
1,73,155.9,118.48,1,1594.12,2512.77,69.6,20.94,182.0,2025.74,337.07,26.47,37.28,117.69
0,72,204.62,61.54,4,1467.21,2500.48,68.86,20.81,248.27,1858.3,390.31,26.94,37.54,57.11
0,30,149.99,70.54,3,1424.06,2754.09,76.47,22.94,200.54,1936.57,473.28,27.85,38.85,56.43
1,41,147.26,88.72,3,1566.94,3051.3,84.72,25.41,171.97,1904.02,469.36,25.39,36.56,70.77
0,31,182.77,87.17,2,1772.89,2534.91,70.42,21.13,240.19,1894.38,411.86,27.79,38.1,69.48
1,60,192.84,87.65,1,1644.28,2204.58,61.15,18.35,185.53,1983.98,333.13,26.11,35.67,87.87
1,62,167.22,91.67,2,1592.99,2365.87,65.45,19.75,185.83,2073.06,359.85,27.95,35.8,91.55
1,62,181.86,122.94,4,1862.82,3233.73,89.66,26.88,169.5,1954.56,546.71,28.12,37.84,119.02
1,76,206.05,95.54,0,1708.49,2251.9,63.18,18.93,198.06,1867.52,321.43,28.45,36.63,95.73
1,53,197.04,131.12,4,2017.24,3612.85,100.3,30.09,175.65,1972.16,590.79,28.74,37.01,118.79
0,60,165.03,39.99,1,1156.95,1576.48,44.55,13.19,210.93,1835.96,249.18,28.05,37.48,42.96
1,20,185.89,88.26,4,1774.83,3371.77,93.76,28.19,174.32,1946.65,544.52,27.01,41.16,70.73
1,44,195.06,99.09,4,1866.15,3420.98,95.45,28.58,189.93,1791.79,556.81,25.86,36.86,79.03
1,32,174.37,44.38,1,1240.18,1715.66,47.72,14.37,166.39,1751.1,282.21,29.63,37.35,34.56
0,33,210.71,93.7,4,1913.52,3525.84,98.07,29.42,243.12,1888.62,575.56,25.93,39.84,74.23
0,39,199.82,55.57,0,1412.05,1818.79,50.84,15.22,223.09,1773.55,305.82,29.18,39.16,45.21
1,47,173.21,146.99,3,1891.09,3353.02,92.93,27.95,179.7,1959.14,541.96,24.53,38.92,102.82
1,23,172.17,85.44,2,1649.1,2438.71,67.64,20.36,198.61,1891.39,385.33,26.5,39.5,69.0
0,38,161.92,87.53,3,1667.14,3050.0,84.93,25.47,238.23,1945.87,488.2,24.74,40.44,69.62
1,25,175.18,86.28,3,1669.64,3058.73,85.2,25.56,197.32,1908.6,504.88,26.81,38.62,69.16
1,41,156.48,94.86,1,1674.52,2323.91,64.05,19.25,172.96,1875.57,348.39,26.52,37.22,76.69
1,18,189.14,93.81,0,1904.31,2371.62,65.88,19.72,166.63,1839.39,363.06,28.46,39.94,76.02
0,16,157.8,101.79,0,1940.04,2297.81,63.19,18.96,250.59,1839.3,350.74,25.03,44.62,81.67
0,80,162.63,93.11,1,1562.36,2239.56,62.2,18.55,244.13,1875.01,313.76,27.46,40.03,92.45
1,23,155.0,98.06,3,1870.68,3334.62,92.41,27.66,213.58,1794.34,551.1,24.48,38.85,78.94
0,17,169.26,72.47,1,1583.4,2074.36,57.19,17.25,246.65,1896.38,323.74,28.61,44.1,58.33
0,67,196.08,89.0,4,1731.61,3313.47,92.1,27.56,252.89,1943.78,490.63,27.96,37.72,89.15
1,13,174.05,52.69,3,1341.97,2526.98,69.92,21.01,193.57,1934.15,443.51,30.67,37.96,43.97
0,70,171.59,102.5,1,1759.34,2466.1,68.56,20.62,241.22,1817.19,352.41,25.49,42.26,101.43
1,54,132.3,72.69,4,1250.69,2282.3,63.53,19.13,175.52,1930.97,402.46,28.21,34.43,72.2
1,77,155.33,103.28,1,1588.94,2220.79,61.55,18.46,187.57,1885.11,307.1,27.49,39.59,101.77
1,74,182.6,84.9,0,1501.67,2072.98,57.49,17.36,200.36,1975.77,301.42,29.64,38.74,84.3
1,56,175.32,79.41,1,1469.02,2069.99,57.74,17.32,188.29,1954.02,305.63,29.53,38.78,77.75
0,24,171.89,95.84,2,1884.16,2653.11,73.68,22.16,226.72,1793.04,409.98,26.77,41.18,77.04
0,28,162.28,51.5,0,1344.92,1773.15,49.18,14.84,232.05,1923.4,286.74,29.53,39.97,43.5
1,37,146.87,55.7,4,1136.85,2324.39,64.49,19.39,191.47,1868.38,401.84,27.03,36.46,44.48
0,17,174.25,53.67,0,1370.21,1820.82,50.28,15.13,229.51,1969.29,293.27,31.49,41.18,44.31
0,14,164.15,4.66,0,1268.27,1700.69,47.85,14.42,229.72,1831.8,290.3,30.81,43.09,34.36
1,48,141.55,90.34,2,1558.38,2302.19,63.85,19.14,179.32,1714.31,343.26,27.78,35.61,73.57
1,49,169.83,49.14,2,1198.67,1837.87,51.29,15.33,197.9,1902.02,309.47,25.56,36.29,41.3
0,71,172.3,89.33,0,1574.32,2117.63,58.78,17.7,221.86,1884.45,313.15,26.41,40.26,89.37
1,76,147.8,69.26,1,1150.23,1597.16,44.3,13.33,187.52,1893.67,227.73,29.5,36.28,68.89
0,56,146.34,81.4,1,1528.41,2060.1,57.3,17.12,214.94,1821.54,298.26,28.03,32.0,77.46
1,19,179.13,78.45,1,1657.48,2373.16,66.03,19.77,180.61,1980.67,392.01,29.71,39.78,62.94
0,47,170.66,54.83,2,1318.59,1948.34,54.0,16.2,246.01,1966.01,320.26,25.47,37.01,44.81
